name,strains_print,color
5603032,"s7, s9, s5",Lime
5603038,"s7, s9",#b0b0b0
5603086,"s7, s9, s5",Lime
5603104,"s7, s9, s5",Lime
5603116,"s7, s9, s5",Lime
5603122,"s7, s9, s5",Lime
5603128,"s7, s9, s5",Lime
5603188,"s7, s5",Lime
5603196,"s7(2), s9(2), s5(2)",Green
5603204,"s7(2), s5(2)",Green
5603208,"s7(2), s9, s5",Green
5603210,"s7(2), s9, s5(2)",Green
5603216,"s7, s9, s5",Lime
5603254,"s7, s9, s5",Lime
5603302,"s7, s9, s5",Lime
5603310,"s7, s9, s5",Lime
5603316,"s7, s5",Lime
5603322,"s7, s9, s5",Lime
5603346,"s7, s9, s5",Lime
5603352,"s7, s9, s5",Lime
5603364,"s7, s9, s5",Lime
5603410,"s7, s5",Lime
5603434,"s7, s9, s5",Lime
5603436,"s7, s5",Lime
5603448,"s7, s9, s5",Lime
5603454,"s7, s9, s5",Lime
5603466,"s7, s9, s5",Lime
5603472,"s7, s9, s5",Lime
5603490,"s7, s9, s5",Lime
5603528,"s7, s9, s5",Lime
5603534,"s7, s9, s5",Lime
5603560,"s9, s5",Lime
5603572,"s7, s9, s5",Lime
5603578,"s7, s9, s5",Lime
5603652,"s7(3), s9(14)",Orange
5603666,"s7, s9, s5",Lime
5603672,"s7, s5",Lime
5603712,s7(3),#b0b0b0
5603718,s7(3),#b0b0b0
5603736,"s7, s9, s5",Lime
5603750,"s7, s5",Lime
5603794,"s7, s9, s5",Lime
5603818,s7(2),#b0b0b0
5603830,"s7, s9, s5",Lime
5603842,"s7, s9, s5",Lime
5603888,"s7, s9(4), s5(2)",Green
5603896,"s7, s9, s5",Lime
5603916,"s7, s9, s5",Lime
5603922,"s7, s9, s5",Lime
5603946,"s7, s5",Lime
5603948,"s7, s9, s5",Lime
5603954,"s7, s9, s5",Lime
5603960,"s7, s9, s5",Lime
5603974,"s7, s9, s5",Lime
5603980,"s7, s9, s5",Lime
5603998,"s7, s9, s5",Lime
5604022,"s7, s9, s5",Lime
5604028,"s7, s9, s5",Lime
5604034,"s7, s9, s5",Lime
5604052,"s7, s9, s5",Lime
5604058,"s7, s9, s5",Lime
5604064,"s7, s9, s5",Lime
5604076,"s9(2), s5",Green
5604078,s9(2),#b0b0b0
5604084,"s7, s9, s5",Lime
5604096,"s7, s9, s5",Lime
5604108,"s7, s5",Lime
5604110,"s7, s9, s5",Lime
5604116,"s7, s9, s5",Lime
5604122,"s7, s9, s5",Lime
5604128,"s7, s9, s5",Lime
5604134,"s9, s5(2)",Green
5604158,"s7, s5(2)",Green
5604160,"s7, s9, s5(2)",Green
5604172,"s7, s9, s5",Lime
5604190,"s7, s9, s5",Lime
5604196,"s7, s9, s5",Lime
5604202,"s7, s9, s5",Lime
5604220,"s7, s9, s5",Lime
5604238,"s7, s9, s5",Lime
5604240,"s7, s9",#b0b0b0
5604258,"s7, s9, s5",Lime
5604276,"s7, s9, s5",Lime
5604282,"s7, s9, s5",Lime
5604320,"s7, s9, s5",Lime
5604350,"s7(2), s9(4), s5(2)",Green
5604358,"s7, s9, s5",Lime
5604370,"s7, s9, s5",Lime
5604382,s7(2),#b0b0b0
5604384,s7(3),#b0b0b0
5604390,"s7, s9, s5",Lime
5604402,"s7, s5",Lime
5604420,"s7, s5",Lime
5604422,"s7, s9, s5",Lime
5604434,"s7, s9, s5",Lime
5604446,"s7, s9, s5",Lime
5604458,"s7, s9, s5",Lime
5604464,"s7, s9, s5",Lime
5604470,"s7, s9, s5",Lime
5604488,"s7, s9, s5",Lime
5604490,"s7, s5",Lime
5604502,"s7, s9, s5",Lime
5604522,"s7, s9(5), s5",Green
5604528,"s7, s9, s5",Lime
5604534,"s7, s9, s5",Lime
5604540,"s7, s9, s5",Lime
5604556,"s7, s9(4), s5(2)",Green
5604564,"s7(2), s9(4), s5(2)",Green
5604568,"s7, s9(4), s5",Green
5604570,"s7, s9(4), s5",Green
5604576,"s7, s9, s5",Lime
5604582,"s7, s9, s5",Lime
5604594,"s7, s9, s5",Lime
5604622,nobody,Yellow
5604636,"s7(3), s9(7)",Orange
5604638,"s7(2), s9(7)",Orange
5604664,s7,#b0b0b0
5604692,s9(2),#b0b0b0
5604700,"s7, s9(4)",Orange
5604704,s9(3),#b0b0b0
5604706,"s7, s9(5)",Orange
5604726,"s7, s9, s5",Lime
5604742,"s7(3), s9(3), s5",Green
5604746,"s7(2), s9(3)",Orange
5604748,"s7(2), s9(2)",#b0b0b0
5604754,"s7, s9, s5",Lime
5604766,"s7, s9, s5",Lime
5604772,"s7, s9, s5",Lime
5604778,"s7, s9, s5",Lime
5604800,"s7, s9, s5",Lime
5604804,"s7, s5",Lime
5604806,"s7, s5",Lime
5604818,"s7, s5",Lime
5604820,"s7, s9, s5",Lime
5604826,"s7, s9, s5",Lime
5604838,"s7, s9, s5",Lime
5604850,"s7, s9, s5",Lime
5604856,"s7, s9, s5",Lime
5604862,"s7(3), s9, s5",Green
5604880,"s7, s9",#b0b0b0
5604882,"s7, s9, s5",Lime
5604888,"s7, s9, s5",Lime
5604910,"s7, s9, s5",Lime
5604914,"s7, s9, s5",Lime
5604916,"s7, s9, s5",Lime
5604922,s7,#b0b0b0
5604928,"s7, s9, s5",Lime
5604934,"s7, s9, s5(2)",Green
5604952,"s7, s9, s5",Lime
5604954,"s7, s5",Lime
5604966,"s7(3), s9, s5",Green
5604972,"s7, s9, s5",Lime
5605004,"s7, s9, s5",Lime
5605010,"s7, s9, s5",Lime
5605070,"s7, s9, s5",Lime
5605076,"s7, s9, s5",Lime
5605082,"s7, s9, s5",Lime
5605088,"s7, s9, s5",Lime
5605094,"s7, s9, s5",Lime
5605106,"s7, s9(2)",#b0b0b0
5605154,s7(3),Orange
5605202,"s9(10), s5(3)",Green
5605210,"s9(7), s5(3)",Green
5605214,"s7(5), s9(7), s5(5)",Green
5605238,"s7, s9, s5",Lime
5605250,"s7, s5",Lime
5605252,"s7, s9, s5",Lime
5605264,"s9, s5",Lime
5605266,"s7, s9, s5",Lime
5605272,"s7, s9, s5",Lime
5605288,"s7, s9(2), s5",Green
5605296,"s7, s9, s5",Lime
5605304,"s7, s9(2), s5",Green
5605308,"s7, s9, s5",Lime
5605310,"s7, s9, s5",Lime
5605328,"s7, s9, s5",Lime
5605354,"s9(2), s5(2)",Green
5605356,"s9, s5(2)",Green
5605426,"s7(2), s9(2), s5",Green
5605476,"s7(7), s9(14)",Orange
5605540,"s7(6), s9(14), s5(7)",Green
5605542,"s7(7), s5(7)",Green
5605554,"s7(7), s9(15)",Orange
5605564,"s9(4), s5(7)",Green
5605568,"s9(7), s5(7)",Green
5605588,"s7(7), s9(14), s5(7)",Green
5605600,"s7(2), s9(5), s5",Green
5605602,"s7(2), s9(5), s5(2)",Green
5605650,s9(2),#b0b0b0
5605660,"s7, s9, s5",Lime
5605670,"s7, s9, s5",Lime
5605682,"s7, s9",#b0b0b0
5605694,"s9, s5",Lime
5605704,s9,#b0b0b0
5605706,s9,#b0b0b0
5605716,nobody,#b0b0b0
5605730,s7,#b0b0b0
5605732,"s7, s9(2), s5",Green
5605734,s9,#b0b0b0
5605814,"s7, s5",Lime
5605844,nobody,Yellow
5605852,s7(5),#b0b0b0
5605854,nobody,#b0b0b0
5605906,"s7, s9, s5",Lime
5605930,nobody,#b0b0b0
5605934,"s7, s9, s5",Lime
5605954,nobody,Yellow
5605958,s9,#b0b0b0
5605962,"s7, s9, s5",Lime
5605986,"s7, s9, s5",Lime
5605994,nobody,Yellow
5606016,"s7(6), s9(11)",Orange
5606022,s5,Lime
5606032,"s7, s5",Lime
5606034,"s7, s9",#b0b0b0
5606050,"s7(4), s9, s5",Green
5606070,s7,#b0b0b0
5606080,"s7, s9, s5",Lime
5606082,"s7, s9, s5",Lime
5606090,nobody,Yellow
5606094,nobody,Yellow
5606106,s7(2),#b0b0b0
5606118,"s7, s9",#b0b0b0
5606120,nobody,Yellow
5606138,"s7, s9, s5",Lime
5606140,nobody,#b0b0b0
5606204,"s7, s5",Lime
5606206,s9,#b0b0b0
5606216,s9,#b0b0b0
5606218,"s7, s5",Lime
5606220,s9(2),#b0b0b0
5606222,"s7, s9(4), s5",Green
5606224,s9,#b0b0b0
5606234,s9,#b0b0b0
5606266,"s7, s5",Lime
5606272,nobody,Yellow
5606278,s9,#b0b0b0
5606280,s7(3),#b0b0b0
5606282,"s7, s9",#b0b0b0
5606284,"s7, s9",#b0b0b0
5606286,"s7, s9",#b0b0b0
5606322,s9,#b0b0b0
5606326,"s7, s9, s5",Lime
5606366,"s7(7), s9(11), s5(6)",Green
5606374,s9,#b0b0b0
5606380,nobody,Yellow
5606384,s9,Yellow
5606386,s9,Yellow
5606392,"s7(2), s9(3)",Orange
5606394,s7,#b0b0b0
5606404,nobody,Yellow
5606416,"s7, s9",#b0b0b0
5606418,"s7, s9",#b0b0b0
5606446,nobody,Yellow
5606460,s7,#b0b0b0
5606474,"s7, s9",#b0b0b0
5606498,"s7(6), s9(13)",Orange
5606500,s9,#b0b0b0
5606508,"s7, s5(6)",Green
5606514,nobody,Yellow
5606526,s5,Lime
5606530,"s7, s9, s5",Lime
5606536,nobody,Yellow
5606538,nobody,Yellow
5606562,s7,#b0b0b0
5606564,s7,#b0b0b0
5606568,"s7, s9, s5",Lime
5606570,s9,#b0b0b0
5606574,s9,#b0b0b0
5606576,"s7, s9, s5",Lime
5606580,s7(2),#b0b0b0
5606584,s7,#b0b0b0
5606592,"s7, s9, s5",Lime
5606606,"s7, s9, s5",Lime
5606610,s5,Lime
5606612,"s7, s9",#b0b0b0
5606620,s7,#b0b0b0
5606636,s9,Yellow
5606652,s7,#b0b0b0
5606676,"s7, s5(7)",Green
5606690,nobody,Yellow
5606694,s9,#b0b0b0
5606698,"s7(7), s5(7)",Green
5606700,nobody,Yellow
5606708,"s7, s9, s5",Lime
5606712,s9,Yellow
5606722,"s7, s5",Lime
5606734,nobody,#b0b0b0
5606742,s7,#b0b0b0
5606744,s7,#b0b0b0
5606750,s9,Yellow
5606764,nobody,Yellow
5606802,nobody,Yellow
5606804,"s7, s9, s5",Lime
5606812,"s7, s9, s5",Lime
5606816,nobody,Yellow
5606820,"s7, s9, s5",Lime
5606840,s5,Lime
5606858,s9,Yellow
5606862,s9,Yellow
5606864,s9,Yellow
5606928,"s7, s5",Lime
5607014,s9(12),Orange
5607020,"s7, s9, s5",Lime
5607036,s9,Yellow
5607040,s9,Yellow
5607042,s9,Yellow
5607054,"s7, s9, s5",Lime
5607056,"s7, s5",Lime
5607076,"s7, s9, s5",Lime
5607082,"s7, s9, s5",Lime
5607090,"s7(4), s9(14), s5(7)",Green
5607098,"s7(2), s9(9), s5(6)",Green
5607106,"s7(2), s5(3)",Green
5607114,"s7(5), s5(3)",Green
5607122,"s7(5), s5(3)",Green
5607126,"s7(5), s5(2)",Green
5607132,"s7, s9, s5",Lime
5607158,"s7, s9, s5",Lime
5607164,"s7, s9, s5",Lime
5607170,"s7, s9, s5",Lime
5607176,"s7, s9, s5",Lime
5607182,s9(4),#b0b0b0
5607200,"s7, s9, s5",Lime
5607212,"s7, s9, s5",Lime
5607228,"s7, s9",#b0b0b0
5607234,"s7, s9, s5",Lime
5607240,"s7, s9, s5",Lime
5607252,"s7, s9, s5",Lime
5607258,"s7, s9, s5",Lime
5607264,"s7, s9, s5",Lime
5607270,"s7, s9, s5",Lime
5607276,"s7, s9, s5",Lime
5607282,"s7, s9, s5",Lime
5607288,"s7, s9, s5",Lime
5607314,"s7, s9, s5",Lime
5607326,"s7, s9",#b0b0b0
5607328,"s7, s9(3)",#b0b0b0
5607334,"s7, s9, s5",Lime
5607350,"s7(3), s9(3)",Orange
5607358,"s7(3), s9(4)",Orange
5607362,"s7(2), s9(2)",Orange
5607364,"s7, s9",#b0b0b0
5607370,"s9, s5",Lime
5607376,"s7, s9, s5",Lime
5607388,"s9, s5",Lime
5607394,"s7, s9, s5",Lime
5607400,"s7, s9(2), s5",Green
5607406,"s7, s9, s5",Lime
5607422,"s7(7), s9(3), s5(7)",Green
5607430,"s7(6), s9(3), s5(7)",Green
5607438,"s7(4), s9(3), s5(4)",Green
5607456,"s7, s9, s5",Lime
5607474,"s7, s9, s5",Lime
5607486,"s9, s5",Lime
5607504,"s9, s5",Lime
5607506,"s7, s9, s5",Lime
5607512,"s7, s9",#b0b0b0
5607518,"s7, s5",Lime
5607530,"s7, s9, s5",Lime
5607536,"s7, s9, s5",Lime
5607554,"s7, s9, s5",Lime
5607560,"s7, s5",Lime
5607566,"s7, s9, s5",Lime
5607572,"s7, s9, s5",Lime
5607578,"s7, s9, s5",Lime
5607594,"s7, s9(2)",#b0b0b0
5607602,"s7, s9(2)",#b0b0b0
5607606,"s7, s9(5), s5",Green
5607614,"s7, s9, s5",Lime
5607620,"s7(3), s9, s5",Green
5607626,"s7, s9, s5",Lime
5607632,"s7, s9, s5",Lime
5607644,"s7, s9, s5",Lime
5607650,"s7, s9(4)",#b0b0b0
5607668,"s7, s9, s5",Lime
5607674,"s7, s9, s5",Lime
5607680,"s7, s9, s5",Lime
5607686,"s7, s9, s5",Lime
5607692,"s7, s9, s5",Lime
5607704,"s7, s9, s5",Lime
5607710,"s9, s5(2)",Green
5607716,"s9(2), s5",Green
5607722,"s7, s9, s5",Lime
5607728,"s7, s9, s5",Lime
5607734,"s7, s9, s5",Lime
5607740,"s7, s9, s5",Lime
5607746,"s7, s9",#b0b0b0
5607752,"s7, s9, s5",Lime
5607758,"s7, s9, s5",Lime
5607784,"s7, s9, s5",Lime
5607796,"s7, s9, s5",Lime
5607802,"s7, s9(2), s5",Green
5607814,"s7, s9, s5",Lime
5607820,"s7, s9, s5",Lime
5607826,"s7, s9, s5",Lime
5607838,"s9, s5",Lime
5607840,"s7, s9, s5",Lime
5607846,"s7, s9, s5",Lime
5607852,"s7, s9, s5",Lime
5607868,"s7, s9, s5",Lime
5607872,"s7, s9, s5",Lime
5607874,"s7, s9, s5",Lime
5607880,"s7, s9, s5",Lime
5607886,"s7, s9, s5",Lime
5607898,"s7, s5",Lime
5607900,"s7, s9, s5",Lime
5607906,s9(3),#b0b0b0
5607918,"s7, s9, s5",Lime
5607924,"s7, s9, s5",Lime
5607930,"s7, s9, s5",Lime
5607936,"s7, s9, s5",Lime
5607954,"s7, s5",Lime
5607956,"s7, s9, s5",Lime
5607962,"s7, s9, s5",Lime
5607968,"s7, s9, s5",Lime
5607974,"s7, s9, s5",Lime
5607980,"s7, s9, s5",Lime
5607986,"s7, s9, s5",Lime
5607992,"s7, s9(2), s5",Green
5607998,"s7, s9, s5",Lime
5608004,"s7, s9, s5",Lime
5608010,"s7, s9, s5",Lime
5608016,"s7, s9, s5",Lime
5608022,"s7, s9, s5",Lime
5608034,"s7(4), s9(8), s5(4)",Green
5608046,s9(11),Orange
5608048,s9(9),#b0b0b0
5608060,"s7(7), s9(16), s5(7)",Green
5608062,"s7(3), s9(6), s5(3)",Green
5608088,"s7(7), s9(15), s5(7)",Green
5608090,"s7(3), s9(14)",Orange
5608092,"s7(7), s9(14), s5(7)",Green
5608096,s7,#b0b0b0
